movieId,titre,genres,annee,realisateur,acteurs,mots_cles
42638,Grand Theft Parsons,Comedy|Drama,2003,David Caffrey,"['Johnny Knoxville', 'Christina Applegate', 'Gabriel Macht']","['hippie', 'chase', 'musician', 'rock star', '1970s', 'oath', 'hearse', 'wish fulfillment', 'corpse in coffin', 'death wish', 'joshua tree', 'california desert', 'parsons', 'stolen corpse']"
42718,District 13 (Banlieue 13),Action|Crime|Sci-Fi,2004,Pierre Morel,"['David Belle', 'Cyril Raffaelli', ""Tony D'Amario""]","['martial arts', 'street gang', 'paris, france', 'bomb', 'dystopia', 'ghetto', 'parkour', 'undercover cop', 'gang', 'drug dealing', 'suburb', 'fighting', 'hand to hand combat']"
42723,Hostel,Horror,2005,Eli Roth,"['Jay Hernandez', 'Derek Richardson', 'Eythor Gudjonsson']","['sadism', 'amsterdam, netherlands', 'bathroom', 'brothel', 'paranoia', 'human trafficking', 'bratislava, slovakia', 'machete', 'gore', 'dominatrix', 'backpacker', 'iceland', 'europe', 'deception', 'blood bath', 'mercilessness', 'slasher', 'torture', 'prostitution', 'strangulation', 'business card', 'doberman', 'eye gouging', 'hostel', 'mugging', 'torture porn', 'elite club', 'slovakia', 'american horror', 'sadistic horror', 'apathetic']"
42725,Grandma's Boy,Comedy,2006,Nicholaus Goossen,"['Allen Covert', 'Doris Roberts', 'Linda Cardellini']","['video game', 'grandparent grandchild relationship', 'roommates', 'cannabis', 'rivalry', 'pot smoking', 'bong', 'marijuana', 'man child', 'male masturbation', 'stoner', 'older woman younger man relationship', 'grandmother', 'game tester', 'game design', 'weed', 'stoner movie']"
42728,Tristan & Isolde,Drama|Romance,2006,Kevin Reynolds,"['James Franco', 'Sophia Myles', 'Rufus Sewell']","['in love with enemy', 'hostility', 'castle', 'lovers', 'revenge', 'murder', 'knight', 'battle', 'middle ages (476-1453)', 'star crossed lovers', '6th century']"
42730,Glory Road,Drama,2006,James Gartner,"['Josh Lucas', 'Derek Luke', 'Jon Voight']","['racial segregation', 'based on true story', 'basketball', 'teachers and students']"
42732,Last Holiday,Comedy,2006,Wayne Wang,"['Queen Latifah', 'LL Cool J', 'Timothy Hutton']","['hotel', ""new year's eve"", 'holiday', 'department store', 'cooking', 'new orleans, louisiana', 'austria', 'vacation', 'terminal illness', 'remake', 'dying woman', 'avalanche', 'luxury hotel', 'narcissist', 'christmas', 'czech republic']"
42734,Hoodwinked!,Animation|Children|Comedy,2005,Cory Edwards,"['Anne Hathaway', 'Glenn Close', 'Patrick Warburton']","['wolf', 'investigation', 'suspicion', 'villain', 'little red riding hood', 'burglary', 'grandmother', '3d animation']"
42738,Underworld: Evolution,Action|Fantasy|Horror,2006,Len Wiseman,"['Kate Beckinsale', 'Scott Speedman', 'Tony Curran']","['budapest, hungary', 'vampire', 'key', 'light', 'forbidden love', 'rivalry', 'werewolf', 'gothic', 'evolution', 'dark fantasy', 'lycanthrope', 'urban gothic']"
42740,Looking for Comedy in the Muslim World,Comedy,2005,Albert Brooks,"['Albert Brooks', 'Amy Ryan', 'Sheetal Sheth']","['satire', 'simulated reality ', 'political satire']"
42761,Casper Meets Wendy,Adventure|Children|Comedy|Fantasy,1998,Sean McNamara,"['Hilary Duff', 'Shelley Duvall', 'Cathy Moriarty']",[]
42943,Revolution,Adventure|Drama|War,1985,Hugh Hudson,"['Al Pacino', 'Donald Sutherland', 'Nastassja Kinski']","['chase', 'independence', 'rebel', 'british army', 'native american', 'based on true story', 'fur trapping', '18th century', 'american revolution', 'revolutionary war']"
42946,Project A ('A' gai waak),Action|Comedy,1983,Jackie Chan,"['Jackie Chan', 'Sammo Kam-Bo Hung', '元彪']","['sea', 'martial arts', 'smuggling (contraband)', 'police', 'coast guard', 'british empire', 'hong kong', 'pirate', '19th century']"
43289,"Bird People in China, The (Chûgoku no chôjin)",Adventure|Comedy|Drama|Fantasy,1998,Takashi Miike,"['本木雅弘', 'Renji Ishibashi', 'Mako']",['based on novel or book']
43333,Water,Drama|Romance,2005,Deepa Mehta,"['Lisa Ray', 'Sarala', 'John Abraham']","['widow', 'site of pilgrimage', 'hinduism', 'mahatma gandhi', 'varanasi', 'child bride', 'woman director', '1930s']"
43376,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage),Drama|War,2005,Marc Rothemund,"['Julia Jentsch', 'Fabian Hinrichs', 'Alexander Held']","['death penalty', 'nazi', 'resistance', 'world war ii', 'munich, germany', 'biography', 'white rose', 'flyer', 'guillotine', 'gestapo', 'anti-nazi resistance', 'nazism', '1940s']"
43396,"World's Fastest Indian, The",Drama,2005,Roger Donaldson,"['Anthony Hopkins', 'Walton Goggins', 'Diane Ladd']","['utah', 'new zealand', 'based on true story', ""life's dream"", 'motor sport', 'motorcycle', 'trailer', 'mortgage', '1960s', 'speed records', 'audacious', 'celebratory', 'enthusiastic']"
43419,Bandidas,Action|Comedy|Crime|Western,2006,Espen Sandberg,"['Penélope Cruz', 'Salma Hayek Pinault', 'Steve Zahn']","['mexico', 'bank robber', 'revenge', 'best friend', 'bank robbery', 'bank vault', 'steam locomotive']"
43460,Tristram Shandy: A Cock and Bull Story,Comedy|Drama,2005,Michael Winterbottom,"['Steve Coogan', 'Rob Brydon', 'Keeley Hawes']","['based on novel or book', 'film in film', 'filmmaking']"
43549,Helter Skelter,Action|Crime|Drama|Horror,2004,John Gray,"['Jeremy Davies', 'Clea DuVall', 'Allison Smith']","['robbery', 'based on novel or book', 'mass murder', 'investigation', 'murder', 'serial killer', 'los angeles, california', 'true crime', '1960s']"
43556,Annapolis,Drama,2006,Justin Lin,"['James Franco', 'Tyrese Gibson', 'Jordana Brewster']","['u.s. navy', 'maryland', 'u.s. naval academy']"
43558,Big Momma's House 2,Action|Comedy|Crime,2006,John Whitesell,"['Martin Lawrence', 'Marisol Nichols', 'Kevin Durand']","['undercover agent', 'undercover', 'computer virus', 'fbi', 'nanny', 'stress', 'sequel', 'overweight woman', 'disguise', 'impersonation']"
43560,Nanny McPhee,Children|Comedy|Fantasy,2005,Kirk Jones,"['Emma Thompson', 'Colin Firth', 'Kelly Macdonald']","['loss of loved one', 'nanny', 'education', 'family relationships', 'widower', 'single father', 'wizard', '19th century', 'based on young adult novel']"
43677,"Tuskegee Airmen, The",Drama|War,1995,Robert Markowitz,"['Laurence Fishburne', 'Allen Payne', 'Malcolm-Jamal Warner']","['world war ii', 'fighter pilot', 'training', 'based on true story', 'aviation', 'tuskegee airmen', 'african american history']"
43679,Final Destination 3,Horror|Mystery|Thriller,2006,James Wong,"['Mary Elizabeth Winstead', 'Ryan Merriman', 'Kris Lemche']","['dying and death', 'stroke of fate', 'beheading', 'omen', 'sequel', 'premonition', 'burned alive', 'fate', 'death', 'amusement park', 'roller coaster / rollercoaster', 'cheating death', 'emo', 'supernatural horror', 'teenager', 'horror', 'deaths', 'supernatural slasher']"
43684,Something New,Comedy|Drama|Romance,2006,Sanaa Hamri,"['Sanaa Lathan', 'Simon Baker', 'Blair Underwood']","['blind date', 'female friendship', 'cultural difference', 'racial prejudice', 'high society', 'opposites attract', 'landscape architect', 'woman director', 'accountant', 'wealth differences', 'black cinema', 'black love', 'black culture', 'romantic', 'adoring', 'working toward job promotion', 'black & white', 'mixed race relationship', 'uptight woman', 'free-spirited man']"
43708,Block Party (a.k.a. Dave Chappelle's Block Party),Comedy|Documentary,2005,Michel Gondry,"['Dave Chappelle', 'Erykah Badu', 'Common']","['hip-hop', 'block party', 'megaphone', 'classroom', 'brass band', 'stage', 'comforting']"
43744,Imagine Me & You,Comedy|Drama|Romance,2005,Ol Parker,"['Piper Perabo', 'Lena Headey', 'Matthew Goode']","['london, england', 'husband wife relationship', 'workaholic', 'florist', 'flower shop', 'womanizer', 'lesbian relationship', 'newlywed', 'lgbt', 'lesbian', 'sapphic', 'lesbian love']"
43836,"Pink Panther, The",Adventure|Comedy|Crime,2006,Shawn Levy,"['Steve Martin', 'Jean Reno', 'Kevin Kline']","['robbery', 'france', 'paris, france', 'diamond', 'investigation', 'inspector', 'football (soccer)', 'killer', 'clouseau', 'murder hunt']"
43869,Curious George,Adventure|Animation|Children|Comedy,2006,Matthew O'Callaghan,"['Will Ferrell', 'Drew Barrymore', 'David Cross']","['hat', 'africa', 'museum', 'human animal relationship', 'product placement', 'balloon', 'jungle', ""based on children's book"", 'monkey', 'family', 'prediction', 'cargo ship', 'curiosity', 'natural history museum', 'animal protagonist', 'anthropomorphic']"
43871,Firewall,Crime|Drama|Thriller,2006,Richard Loncraine,"['Harrison Ford', 'Paul Bettany', 'Virginia Madsen']","['hacker', 'technology', 'blackmail', 'bank', 'seattle, washington', 'firewall']"
43904,When a Stranger Calls,Horror|Thriller,2006,Simon West,"['Camilla Belle', 'Katie Cassidy', 'Tommy Flanagan']","['loss of loved one', 'babysitter', 'killer', 'strange person', 'call']"
43908,London,Drama,2005,Hunter Richards,"['Jessica Biel', 'Chris Evans', 'Jason Statham']","['new york city', 'celebration']"
43912,Freedomland,Crime|Drama,2006,Joe Roth,"['Samuel L. Jackson', 'Julianne Moore', 'Edie Falco']","['new jersey', 'psychopath', 'lie', 'psychological stress', 'baby-snatching', 'psychiatric ward', 'xenophobia', 'human mystery']"
43914,Winter Passing,Drama,2005,Adam Rapp,"['Zooey Deschanel', 'Will Ferrell', 'Ed Harris']",['book editor']
43917,Eight Below,Action|Adventure|Drama|Romance,2006,Frank Marshall,"['Paul Walker', 'Moon Bloodgood', 'Jason Biggs']","['expedition', 'pilot', 'survival', 'antarctica', 'sled dogs', 'seal (animal)', 'pets']"
43919,Date Movie,Comedy|Romance,2006,Aaron Seltzer,"['Alyson Hannigan', 'Eddie Griffin', 'Sophie Monk']","['date', 'diary', 'parents-in-law', 'bridegroom', 'parody', 'crude humor', 'spoof', 'wedding']"
43921,Running Scared,Action|Crime|Thriller,2006,Wayne Kramer,"['Paul Walker', 'Cameron Bright', 'Vera Farmiga']","['undercover agent', 'bratva (russian mafia)', 'ice hockey', 'racism', 'pedophile', 'police investigation', 'ankle holster', 'breaking finger', 'shot', 'hidden identity']"
43928,Ultraviolet,Action|Fantasy|Sci-Fi|Thriller,2006,Kurt Wimmer,"['Milla Jovovich', 'Cameron Bright', 'Nick Chinlund']","['skyscraper', 'vampire', 'dystopia', 'victim', 'doctor', 'one woman army', 'hemophagia', 'stamina', 'totalitarian', 'antigen', 'cure', 'strength', 'biological warfare', 'lab technician', 'rooftop fight', 'gravity', 'light sensitivity']"
43930,Just My Luck,Comedy|Romance,2006,Donald Petrie,"['Lindsay Lohan', 'Chris Pine', 'Samaire Armstrong']","['kiss', 'bad luck', 'romcom', 'jinx', 'alcohol abuse', 'celebration', 'envy', 'luck', 'manhattan, new york city', 'mysterious stranger', 'masquerade', 'music industry']"
43932,Pulse,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2006,Jim Sonzero,"['Kristen Bell', 'Ian Somerhalder', 'Christina Milian']","['suicide', 'hacker', 'loss of loved one', 'website', 'remake']"
43936,16 Blocks,Crime|Thriller,2006,Richard Donner,"['Bruce Willis', 'Yasiin Bey', 'David Morse']","['new york city', 'mission of murder', 'witness', 'betrayal', 'male bonding', 'doing the right thing', 'people change']"
44004,Failure to Launch,Comedy|Romance,2006,Tom Dey,"['Matthew McConaughey', 'Sarah Jessica Parker', 'Zooey Deschanel']","['sailboat', 'sports car', 'parent child relationship', 'extreme sports', 'sailing', 'romcom', 'young boy', 'dating', 'intervention', 'lying', 'expert', 'pretend relationship', 'hanging out', 'secret', 'best friends', 'adult son', 'romantic', 'boat salesman']"
44020,Ultimate Avengers,Action|Animation|Children|Sci-Fi,2006,Curt Geda,"['Justin Gross', 'Grey DeLisle', 'Nolan North']","['mask', 'superhero', 'alien life-form', 'based on comic', 'alien', 'superhero team']"
44022,Ice Age 2: The Meltdown,Adventure|Animation|Children|Comedy,2006,Carlos Saldanha,"['Ray Romano', 'John Leguizamo', 'Denis Leary']","['mammoth', 'sloth', 'ice age', 'barrier ice', 'ice melting', 'iceberg', 'villain', 'flooding', 'deluge', 'lovers', 'sequel', 'saber-toothed tiger', '3d animation']"
44189,Ask the Dust,Drama|Romance,2006,Robert Towne,"['Colin Farrell', 'Salma Hayek Pinault', 'Donald Sutherland']","['beach', 'mexico', 'based on novel or book', 'police', 'alcohol', 'italy', 'cigarette', 'letter', 'kiss', 'great depression', 'love', 'racism', 'los angeles, california']"
44191,V for Vendetta,Action|Sci-Fi|Thriller|IMAX,2006,James McTeigue,"['Natalie Portman', 'Hugo Weaving', 'Stephen Rea']","['government', 'detective', 'revolution', 'dystopia', 'fascism', 'fascist', 'chancellor', 'based on comic', 'revenge', 'female protagonist', 'torture', 'hatred', 'masked vigilante', 'vengeful spirit', 'activist', 'political thriller', 'thoughtful', 'vengeful']"
44193,She's the Man,Comedy|Romance,2006,Andy Fickman,"['Amanda Bynes', 'Channing Tatum', 'Laura Ramsey']","['high school', 'sports', 'boarding school', 'roommates', 'twin sister', 'fake identity', 'mistaken identity', 'twin brother', 'cross dressing', 'football (soccer)', 'teen comedy', 'tomboy', 'disguised voice', 'the big game', '2000s', 'woman disguised as man', 'gay theme']"
44195,Thank You for Smoking,Comedy|Drama,2006,Jason Reitman,"['Aaron Eckhart', 'Maria Bello', 'Cameron Bright']","['research', 'based on novel or book', 'capitalism', 'politics', 'smoking', 'cigarette', 'lie', 'affectation', 'politician', 'tobacco', 'health', 'marketing', 'social satire', 'morality', 'advertising', 'lung cancer', 'candid', 'lobbyist', 'tobacco industry', 'nicotine', 'father son relationship', 'absurd', 'admiring', 'adoring', 'ambiguous', 'ambivalent', 'antagonistic', 'audacious', 'conceited']"
44197,Find Me Guilty,Comedy|Crime|Drama,2006,Sidney Lumet,"['Vin Diesel', 'Alex Rocco', 'Ron Silver']","['court case', 'gangster', 'staatsanwältin', 'family clan', 'courtroom drama', 'legal thriller']"
44199,Inside Man,Crime|Drama|Thriller,2006,Spike Lee,"['Denzel Washington', 'Clive Owen', 'Jodie Foster']","['new york city', 'hostage', 'ultimatum', 'heist', 'police detective', 'bank robbery', 'hostage situation', 'nypd', 'manhattan, new york city', 'suspenseful']"
44204,Tsotsi,Crime|Drama,2005,Gavin Hood,"['Presley Chweneyagae', 'Jerry Mofokeng', 'Terry Pheto']","['baby', 'police', 'slum', 'fight', 'hijacking', 'johannesburg, south africa', 'love', 'friends', 'murder', 'gang', 'criminal']"
44225,Aquamarine,Children|Comedy|Fantasy,2006,Elizabeth Allen Rosenbaum,"['Emma Roberts', 'JoJo', 'Sara Paxton']","['mermaid', 'female friendship', 'teen movie', 'best friend', 'teenage love', 'lifeguard', 'woman director']"
44238,Leprechaun 2,Comedy|Fantasy|Horror,1994,Rodman Flender,"['Warwick Davis', 'Charlie Heath', 'Shevonne Durkin']","['sequel', 'leprechaun', 'slasher']"
44241,Leprechaun 3,Comedy|Fantasy|Horror,1995,Brian Trenchard-Smith,"['Warwick Davis', 'John Gatins', 'Lee Armstrong']","['casino', 'sequel', 'leprechaun', 'slasher', 'stolen treasure']"
44243,Leprechaun 4: In Space,Comedy|Fantasy|Horror|Sci-Fi,1997,Brian Trenchard-Smith,"['Warwick Davis', 'Brent Jasmer', 'Jessica Collins']","['princess', 'sequel', 'leprechaun', 'space', 'slasher', '2090s']"
44301,Lights in the Dusk (Laitakaupungin valot),Crime|Drama,2006,Aki Kaurismäki,"['Janne Hyytiäinen', 'Maria Järvenhelmi', 'Maria Heiskanen']","['prison', 'helsinki, finland', 'friendship', ""love of one's life"", 'unsociability', 'despair', 'night watchman', 'loser', 'teacher', 'wrongful arrest']"
44397,"Hills Have Eyes, The",Drama|Horror|Thriller,2006,Alexandre Aja,"['Aaron Stanford', 'Dan Byrd', 'Emilie de Ravin']","['van', 'rape', 'ambush', 'gas station', 'new mexico', 'gore', 'remake', 'serial killer', 'slasher', 'brutality', 'cannibal', 'killer', 'desert', 'family holiday', 'madness', 'reboot', 'ghost town', 'lost in the desert', 'nuclear testing', 'human monster']"
44399,"Shaggy Dog, The",Adventure|Children|Comedy|Fantasy,2006,Brian Robbins,"['Tim Allen', 'Kristin Davis', 'Zena Grey']","['daughter', 'husband wife relationship', 'workaholic', 'parent child relationship', 'dna', 'transformation', 'animal rights', 'lawyer', 'dog', 'family', 'turns into animal']"
44511,Unknown White Male,Documentary,2005,Rupert Murray,"['Doug Bruce', 'Rupert Murray']","['amnesia', 'memory loss', 'memory']"
44555,"Lives of Others, The (Das leben der Anderen)",Drama|Romance|Thriller,2006,Florian Henckel von Donnersmarck,"['Martina Gedeck', 'Ulrich Mühe', 'Sebastian Koch']","['berlin, germany', 'government', 'corruption', 'espionage', 'germany', 'berlin wall', 'german democratic republic', 'cold war', 'blackmail', 'stasi', 'soviet union', 'freedom of speech', 'house search', ""artists' life"", 'interrogation', 'surveillance', 'heartbreak', 'east germany', 'communism', 'corrupt agent', 'political corruption', 'political thriller', 'surveillance state', 'persecuted writer', 'systemic corruption', 'noble sacrifice', 'corrupt government', 'escape from communism']"
44597,Youth of the Beast (Yaju no seishun),Action|Crime|Mystery,1963,Seijun Suzuki,"['Joe Shishido', 'Misako Watanabe', 'Tamio Kawachi']","['yakuza', 'gang war', 'tokyo, japan', 'former detective']"
44613,Take the Lead,Drama,2006,Liz Friedlander,"['Antonio Banderas', 'Rob Brown', 'Yaya DaCosta']","['dance', 'dancing master', 'woman director']"
44633,"Devil and Daniel Johnston, The",Documentary,2005,Jeff Feuerzeig,"['Daniel Johnston', 'Bill Johnston', 'Margie Johnston']","['west virginia', 'infatuation', 'character study', 'music documentary']"
44657,Mouchette,Drama,1967,Robert Bresson,"['Nadine Nortier', 'Jean-Claude Guilbert', 'Marie Cardinal']","['adolescence', 'suicide', 'rage and hate', 'countryside', 'village', 'poacher', 'policeman', 'humiliation', 'alcoholic father', 'bumper car', 'provincial life', 'sick mother', 'teenage protagonist', 'rural setting']"
